,ID#,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
3050,774,5,34357,0,5,1,1,73622,25,100,1,6198,1
3051,842,5,292533,0,5,1,1,64186,15,1000,2,6095,1
3052,702,5,234327,0,4,1,1,30406,28,150,2,6319,1
3053,833,5,765738,0,5,1,1,62133,14,0,0,6112,1
3054,12,5,96522,0,5,1,1,61105,19,0,0,6924,1
3055,715,5,137843,0,4,1,1,45416,24,250,1,6302,1
3056,824,5,131424,0,5,1,1,58814,14,50,1,6128,1
3057,42,5,10470,0,4,1,1,38094,26,0,0,7840,1
3058,822,5,58229,0,5,1,1,53108,16,500,1,6137,1
3059,816,5,83105,0,4,1,1,65077,28,753,3,6137,1
3060,807,5,26939,0,4,1,1,29264,15,0,0,6148,1
3061,806,5,74645,0,4,1,1,40367,18,0,0,6147,1
3062,803,5,105249,0,4,1,1,36093,15,0,0,6153,1
3063,791,5,333500,0,5,1,1,69780,23,1258,4,6171,1
3064,784,5,44247,948,4,1,1,40939,26,0,0,6184,1
3065,817,5,152063,0,4,1,1,34257,19,1100,3,6159,1
3066,922,5,322454,0,4,1,1,44591,23,250,1,5961,1
3067,1063,5,62183,1896,4,1,1,38635,18,0,0,5738,1
3068,933,5,219387,0,5,1,1,105913,21,150,2,5951,1
3069,1385,5,86011,0,4,1,1,31769,18,0,0,5381,1
3070,1377,5,195754,0,5,1,1,98535,40,2550,9,5202,1
3071,1366,5,25158,0,5,1,1,52278,17,0,0,5079,1
3072,1365,5,92859,0,4,1,1,33378,15,0,0,5185,1
3073,1350,5,128664,8019,4,1,1,44298,16,50,1,5155,1
3074,1338,5,63454,0,4,1,1,49068,13,0,0,5383,1
3075,1334,5,152284,0,5,1,1,77045,38,1648,10,4996,1
3076,1327,5,286101,1000,5,1,1,72965,31,3000,11,4666,1
3077,1319,5,94875,0,5,1,1,58314,25,800,7,4736,1
3078,1301,5,60936,0,5,1,1,56381,17,0,0,5051,1
3079,1298,5,103796,0,5,1,1,63335,26,250,1,5021,1
3080,1296,5,39908,0,4,1,1,45824,29,0,0,5394,1
3081,1295,5,41648,0,4,1,1,32117,35,2200,5,5408,1
3082,1294,5,11542,0,4,1,1,49100,16,1500,3,5405,1
3083,1286,5,88177,0,5,1,1,53468,19,400,1,5080,1
3084,1282,5,24608,0,5,1,1,62774,21,0,0,5430,1
3085,1281,5,59113,0,4,1,1,46808,32,0,0,5435,1
3086,1279,5,92402,0,4,1,1,40825,14,0,0,5443,1
3087,1271,5,71736,0,5,1,1,53602,25,50,1,5485,1
3088,1392,5,91670,0,4,1,1,48193,17,1000,2,5365,1
3089,1393,5,92800,0,5,1,1,62042,23,350,1,5358,1
3090,1398,5,320997,2556,5,1,1,82255,24,0,0,5345,1
3091,1399,5,14345,0,4,1,1,50752,16,0,0,5487,1
3092,5,5,97752,0,4,1,1,43300,26,2077,4,6935,1
3093,1562,5,333346,2139,4,1,1,52013,31,4309,12,4469,1
3094,1557,5,49737,0,5,1,1,60922,22,550,2,4946,1
3095,1554,5,133853,0,5,1,1,68136,14,0,0,4960,1
3096,1540,5,156219,0,5,1,1,55874,24,0,0,5015,1
3097,1518,5,507371,0,4,1,1,51765,18,450,1,4770,1
3098,1511,5,48863,0,5,1,1,71013,18,1050,3,4925,1
3099,1503,5,240904,2288,4,1,1,63385,22,350,1,5045,1
3100,1501,5,109625,0,5,1,1,63372,19,500,1,5056,1
3101,1263,5,164884,0,4,1,1,35226,18,1734,2,5283,1
3102,1494,5,208804,0,5,1,1,56204,31,500,1,4429,1
3103,1466,5,147822,0,4,1,1,42469,18,0,0,5107,1
3104,1452,5,61919,0,4,1,1,39163,14,350,1,5157,1
3105,1450,5,170309,0,5,1,1,66546,20,4130,4,5009,1
3106,1434,5,68891,1697,4,1,1,37257,14,500,1,5178,1
3107,1432,5,32313,0,4,1,1,29188,27,0,0,5397,1
3108,1429,5,15592,4924,4,1,1,37173,13,0,0,5209,1
3109,1425,5,8723,0,5,1,1,77923,15,0,0,5231,1
3110,1420,5,77709,0,4,1,1,36028,19,100,2,5253,1
3111,1419,5,25089,0,4,1,1,40763,19,550,2,5259,1
3112,1476,5,127768,0,5,1,1,65264,21,250,1,5064,1
3113,1239,5,28205,0,5,1,1,101685,16,0,0,5267,1
3114,1237,5,83572,745,5,1,1,101110,27,1700,5,5231,1
3115,1234,5,57509,0,4,1,1,52449,19,150,1,5441,1
3116,1064,5,165534,0,5,1,1,71312,18,1000,2,5736,1
3117,671,5,109532,0,5,1,1,128048,53,7939,26,6372,1
3118,1053,5,98213,0,5,1,1,68013,29,0,0,5755,1
3119,1048,5,36935,0,4,1,1,34448,17,0,0,5766,1
3120,1043,5,77930,0,4,1,1,37541,35,3600,18,5773,1
3121,1020,5,85036,0,4,1,1,43825,21,0,0,5807,1
3122,1008,5,255797,0,5,1,1,62107,16,0,0,5832,1
3123,1004,5,45542,0,5,1,1,59012,14,0,0,5835,1
3124,995,5,238641,0,5,1,1,61971,15,850,2,5849,1
3125,1066,5,72325,0,5,1,1,56792,16,0,0,5731,1
3126,988,5,131554,0,5,1,1,64937,15,0,0,5428,1
3127,980,5,20702,0,4,1,1,30451,24,1100,5,5856,1
3128,977,5,2843,0,4,1,1,44130,35,7450,20,5869,1
3129,973,5,8651,0,4,1,1,41586,22,950,5,5882,1
3130,969,5,13375,4301,4,1,1,15732,43,9200,28,5916,1
3131,966,5,55997,0,5,1,1,68320,23,0,0,5899,1
3132,948,5,39233,0,4,1,1,27545,13,0,0,5920,1
3133,946,5,133264,0,5,1,1,74067,21,0,0,5926,1
3134,943,5,290012,0,5,1,1,64360,18,650,2,5931,1
3135,941,5,124030,0,5,1,1,61599,16,0,0,5934,1
3136,983,5,132910,0,5,1,1,75540,46,250,1,5856,1
3137,930,5,54148,0,4,1,1,40233,14,350,1,5949,1
3138,1069,5,305519,0,5,1,1,79216,27,650,3,5724,1
3139,1079,5,42999,0,4,1,1,33801,12,350,1,5653,1
3140,1205,5,56480,0,4,1,1,35841,31,500,1,5401,1
3141,1198,5,30554,0,4,1,1,38243,25,0,0,5324,1
3142,1193,5,60646,888,5,1,1,57011,18,50,1,5559,1
3143,1181,5,12091,0,4,1,1,29271,15,0,0,5609,1
3144,1180,5,94896,0,4,1,1,38127,15,500,1,5602,1
3145,1166,5,81952,0,5,1,1,64754,22,0,0,5427,1
3146,1152,5,48803,0,5,1,1,72129,14,0,0,5107,1
3147,1150,5,144570,0,4,1,1,49052,15,0,0,5617,1
3148,1146,5,115655,0,4,1,1,64968,21,500,1,5631,1
3149,1075,5,354641,0,5,1,1,77694,29,3600,9,5710,1
3150,1142,5,52819,0,4,1,1,37535,15,1000,2,5645,1
3151,1135,5,82114,0,5,1,1,58335,15,0,0,5658,1
3152,1123,5,295008,0,5,1,1,136704,27,0,0,5028,1
3153,1117,5,88929,0,4,1,1,44932,20,650,2,5694,1
3154,1115,5,39847,0,5,1,1,95918,38,150,1,5694,1
3155,1114,5,103891,1388,5,1,1,140573,21,1150,3,5699,1
3156,1111,5,17645,0,4,1,1,60978,20,0,0,5660,1
3157,1105,5,47150,0,4,1,1,39561,18,0,0,5577,1
3158,1087,5,35342,0,5,1,1,70454,12,0,0,5534,1
3159,1081,5,6158,0,4,1,1,27754,14,0,0,5546,1
3160,1136,5,15917,2586,5,1,1,105449,25,200,2,5653,1
3161,662,5,48410,0,4,1,1,37869,16,500,1,6395,1
3162,543,5,49052,0,4,1,1,46718,17,0,0,6575,1
3163,639,5,415070,588,5,1,1,153183,41,3802,20,6423,1
3164,331,5,388455,0,5,1,1,114329,26,6078,8,7164,1
3165,326,5,20457,0,4,1,1,51399,16,0,0,7193,1
3166,325,5,205523,0,3,1,1,32404,20,1000,2,7159,1
3167,166,5,10302,0,4,1,1,30298,19,0,0,7591,1
3168,318,5,179559,0,3,1,1,17819,12,1000,2,7173,1
3169,317,5,714717,0,5,1,1,119162,20,1750,4,7183,1
3170,316,5,61455,0,4,1,1,28765,17,0,0,7183,1
3171,315,5,20746,0,4,1,1,37534,17,0,0,7185,1
3172,309,5,94222,0,4,1,1,52081,24,0,0,7201,1
3173,306,5,217846,0,4,1,1,49198,20,0,0,7215,1
3174,167,5,80331,0,3,1,1,15489,18,0,0,7634,1
3175,302,5,149286,0,4,1,1,42141,30,2400,13,7222,1
3176,170,5,402874,0,5,1,1,74800,15,0,0,7582,1
3177,300,5,58139,500,4,1,1,38408,16,150,1,7227,1
3178,296,5,294881,0,5,1,1,84800,20,0,0,7279,1
3179,295,5,145993,0,5,1,1,95082,17,500,1,7229,1
3180,294,5,568174,0,5,1,1,67121,16,1000,2,7243,1
3181,332,5,138999,0,5,1,1,63738,29,600,4,7153,1
3182,292,5,137908,0,5,1,1,57713,19,0,0,7250,1
3183,334,5,172288,0,5,1,1,66879,10,0,0,7130,1
3184,161,5,228829,0,5,1,1,59852,21,0,0,7612,1
3185,150,5,50593,0,5,1,1,58208,17,1500,2,6689,1
3186,153,5,77097,0,4,1,1,42403,22,1718,4,6683,1
3187,154,5,930410,0,5,1,1,211284,18,2250,6,7640,1
3188,397,5,54842,0,3,1,1,20792,15,0,0,8296,1
3189,157,5,48707,0,4,1,1,37655,14,0,0,7631,1
3190,393,5,53790,0,4,1,1,28717,19,0,0,8296,1
3191,389,5,28193,0,5,1,4,103456,32,0,0,6980,1
3192,385,5,377252,0,5,1,1,230629,30,6393,13,6996,1
3193,160,5,44182,0,3,1,1,12313,12,0,0,7619,1
3194,382,5,146263,0,3,1,1,20853,21,350,1,7001,1
3195,377,5,95656,0,5,1,1,62666,27,0,0,7019,1
3196,374,5,161813,0,5,1,1,126941,20,0,0,7026,1
3197,367,5,222227,0,4,1,1,38127,14,500,1,7047,1
3198,350,5,66863,0,4,1,1,36532,9,0,0,7099,1
3199,345,5,174910,0,4,1,1,63960,20,200,1,7110,1
3200,340,5,278457,6727,4,1,1,57313,27,1000,2,7101,1
3201,339,5,133370,0,4,1,1,44299,18,0,0,7101,1
3202,164,5,120700,0,5,1,1,55323,17,1500,1,7598,1
3203,140,5,103302,0,4,1,1,53552,22,700,3,6718,1
3204,290,5,33982,0,5,1,1,68320,17,0,0,7255,1
3205,289,5,98006,0,4,1,1,46349,20,2309,3,7332,1
3206,194,5,123516,0,5,1,1,240544,31,500,2,7507,1
3207,242,5,30962,0,5,1,1,97683,37,6400,18,7360,1
3208,235,5,81380,0,5,1,1,56524,22,0,0,7404,1
3209,234,5,133309,0,3,1,1,23987,13,0,0,7415,1
3210,195,5,143080,733,4,1,1,44373,38,3928,17,7575,1
3211,231,5,119239,0,4,1,1,36362,15,250,1,7467,1
3212,196,5,386061,0,5,1,1,107813,24,0,0,7500,1
3213,225,5,229744,0,5,1,1,68754,35,550,2,7467,1
3214,224,5,1302051,2706,5,1,1,90653,32,3050,7,7467,1
3215,222,5,189053,0,3,1,1,24156,22,0,0,7439,1
3216,217,5,8298,0,3,1,1,20087,15,0,0,7498,1
3217,200,5,32742,0,5,1,1,61857,26,0,0,7488,1
3218,214,5,201346,0,5,1,1,99612,34,600,4,7463,1
3219,212,5,27381,0,3,1,1,18009,18,0,0,7524,1
3220,203,5,118940,0,4,1,1,36001,17,150,1,7484,1
3221,210,5,95989,0,5,1,1,92159,30,1329,4,7518,1
3222,207,5,152881,0,5,1,1,79687,18,500,1,7474,1
3223,190,5,707079,0,4,1,1,57173,40,3450,12,7523,1
3224,171,5,370941,0,4,1,1,44615,16,0,0,7577,1
3225,248,5,468175,0,5,1,1,141615,22,0,0,7348,1
3226,252,5,92875,0,5,1,1,60990,14,0,0,7344,1
3227,172,5,21694,0,4,1,1,45230,20,700,2,7575,1
3228,288,5,79211,0,4,1,1,36776,14,0,0,7260,1
3229,285,5,44873,0,4,1,1,38740,18,850,2,7267,1
3230,283,5,22652,0,5,1,1,57642,14,0,0,7271,1
3231,281,5,120073,0,3,1,1,12423,29,0,0,7276,1
3232,276,5,70676,0,5,1,1,74993,15,0,0,7288,1
3233,275,5,121639,0,5,1,1,67286,7,0,0,7288,1
3234,173,5,71767,0,5,1,1,67335,13,0,0,7570,1
3235,274,5,145726,0,3,1,1,19019,15,0,0,7292,1
3236,273,5,70354,0,5,1,1,120907,22,0,0,7290,1
3237,272,5,58703,0,4,1,1,46473,34,950,4,7296,1
3238,175,5,352508,0,3,1,1,23740,6,1000,2,7563,1
3239,269,5,105769,0,3,1,1,23097,16,0,0,7345,1
3240,263,5,402312,0,5,1,1,77122,18,250,3,7375,1
3241,178,5,451673,0,4,1,1,43533,19,900,4,7575,1
3242,184,5,127807,0,3,1,1,17086,16,1500,3,7537,1
3243,257,5,45225,0,3,1,1,14711,15,0,0,7339,1
3244,249,5,12526,0,4,1,1,56076,19,3850,11,7375,1
3245,410,5,507506,1952,5,1,1,102279,32,4485,13,8296,1
3246,132,5,142175,0,4,1,1,37461,22,0,0,6732,1
3247,130,5,213150,0,4,1,1,56308,41,5200,14,7645,1
3248,555,5,256219,0,3,1,1,29823,33,6568,16,6561,1
3249,553,5,63311,0,4,1,1,25048,14,0,0,6634,1
3250,82,5,38896,0,5,1,1,76988,16,556,1,7771,1
3251,552,5,153962,0,5,1,1,90992,21,0,0,6567,1
3252,204,5,41385,0,4,1,1,26948,14,0,0,7481,1
3253,540,5,267404,0,5,1,1,263685,51,3000,6,6584,1
3254,88,5,35418,0,5,1,1,58557,18,900,3,6813,1
3255,538,5,86520,3445,5,1,1,64450,20,1000,2,6592,1
3256,95,5,78629,0,4,1,1,36679,25,0,0,6817,1
3257,537,5,98472,1776,5,1,1,124421,45,10250,28,6621,1
3258,534,5,5410,0,4,1,1,45890,22,0,0,6603,1
3259,533,5,26858,500,4,1,1,34308,17,900,3,6606,1
3260,97,5,185549,0,5,1,1,110859,39,2950,16,6778,1
3261,532,5,52423,0,4,1,1,26926,13,0,0,6611,1
3262,523,5,66741,2880,5,1,1,71921,30,2600,7,6638,1
3263,518,5,148318,0,4,1,1,51197,22,350,2,6648,1
3264,516,5,889456,1024,5,1,1,98959,29,850,4,6652,1
3265,571,5,76446,0,5,1,1,63811,17,0,0,6550,1
3266,511,5,143200,0,5,1,1,79837,28,50,1,6667,1
3267,81,5,49238,0,4,1,1,38037,18,0,0,7801,1
3268,69,5,230715,0,3,1,1,24047,12,0,0,6826,1
3269,638,5,747983,0,4,1,1,26117,15,50,1,6427,1
3270,636,5,33554,0,4,1,1,27410,16,350,1,6428,1
3271,633,5,365918,0,5,1,1,83752,23,1373,7,6429,1
3272,632,5,175131,0,5,1,1,53495,15,0,0,6431,1
3273,629,5,29861,0,4,1,1,28190,15,0,0,6407,1
3274,628,5,54125,0,4,1,1,48874,17,450,3,6463,1
3275,623,5,110277,0,4,1,1,37110,18,1500,3,6445,1
3276,53,5,118531,0,4,1,1,44577,38,0,0,6868,1
3277,60,5,95118,0,3,1,1,23188,23,2200,7,6865,1
3278,66,5,53914,0,3,1,1,33767,45,5550,29,6826,1
3279,610,5,117623,0,5,1,1,86582,26,1000,6,6477,1
3280,607,5,329497,0,5,1,1,57264,12,0,0,6484,1
3281,606,5,48127,0,4,1,1,41447,28,0,0,6421,1
3282,602,5,54011,1604,3,1,1,38380,20,5780,4,6487,1
3283,583,5,20126,0,5,1,1,78999,28,800,3,6506,1
3284,581,5,99293,0,5,1,1,81040,23,1000,2,6508,1
3285,574,5,35738,0,4,1,1,41264,16,0,0,6526,1
3286,71,5,47457,0,3,1,1,12621,16,0,0,7766,1
3287,505,5,162521,0,5,1,1,57354,25,0,0,8105,1
3288,498,5,10879,0,5,1,1,78186,32,3400,12,7981,1
3289,492,5,82655,0,5,1,1,101101,19,700,2,8057,1
3290,124,5,205126,0,5,1,1,126630,45,2250,10,7668,1
3291,444,5,50052,0,4,1,1,49383,13,0,0,8289,1
3292,443,5,353678,0,4,1,1,141230,28,1450,5,8289,1
3293,3795,5,822321,0,5,1,1,138334,26,600,2,3288,1
3294,125,5,81974,0,4,1,1,37266,18,1050,3,7661,1
3295,433,5,491987,0,5,1,1,68007,23,700,2,8289,1
3296,431,5,118844,0,4,1,1,28731,17,400,2,8289,1
3297,430,5,117860,0,5,1,1,62758,15,0,0,8296,1
3298,429,5,21083,0,5,1,1,129330,16,1000,2,8296,1
3299,422,5,68286,0,3,1,1,22831,13,0,0,8296,1
3300,419,5,225802,0,5,1,1,74340,16,200,2,8296,1
3301,126,5,47258,0,3,1,1,24768,19,0,0,7659,1
3302,418,5,109640,0,4,1,1,66983,38,5500,17,8296,1
3303,128,5,133954,500,4,1,1,37670,18,1500,3,7654,1
3304,416,5,620498,0,5,1,1,25395,53,1750,14,8296,1
3305,411,5,145723,0,5,1,1,59858,16,0,0,8296,1
3306,129,5,602064,0,5,1,1,194753,26,2250,10,7652,1
3307,447,5,132555,0,3,1,1,24775,31,350,1,8289,1
3308,121,5,122705,0,3,1,1,24222,15,0,0,7682,1
3309,450,5,192104,0,3,1,1,39010,53,1750,8,8289,1
3310,112,5,15098,0,4,1,1,32917,26,550,3,6737,1
3311,491,5,40645,0,3,1,1,18348,13,0,0,8067,1
3312,485,5,80223,0,3,1,1,21248,26,2050,7,8121,1
3313,484,5,260261,0,4,1,1,33047,21,0,0,8146,1
3314,481,5,171509,0,3,1,1,40090,55,6381,23,8151,1
3315,478,5,43954,0,5,1,1,63463,13,250,1,8228,1
3316,473,5,459681,0,5,1,1,95531,17,0,0,8228,1
3317,472,5,1113394,2015,5,1,1,60883,26,2600,9,8228,1
3318,471,5,382546,0,5,1,1,136619,34,3000,6,8228,1
3319,648,5,77285,0,5,1,1,63841,32,0,0,6417,1
3320,3776,5,70178,0,5,1,1,61530,12,1300,6,3306,1
3321,467,5,139849,0,3,1,1,19946,15,0,0,8228,1
3322,108,5,3734,0,5,1,1,61096,18,150,2,6760,1
3323,464,5,43285,0,4,1,1,28613,14,0,0,8252,1
3324,462,5,34170,0,3,1,1,15476,20,150,1,8289,1
3325,111,5,84674,0,4,1,1,46335,14,50,1,6738,1
3326,459,5,198317,0,5,1,1,61714,16,0,0,8289,1
3327,456,5,175461,0,4,1,1,40997,14,0,0,8289,1
3328,452,5,229397,0,3,1,1,22873,13,0,0,8289,1
3329,103,5,25076,1182,5,1,1,57203,14,0,0,6750,1
3330,1428,5,130364,0,5,1,1,62083,15,250,1,5213,1
3331,2016,5,327126,1452,5,1,1,97997,25,350,3,4440,1
3332,1994,5,63311,0,5,1,1,90181,34,950,6,4604,1
3333,1959,5,76552,0,5,1,1,150010,36,0,0,3894,1
3334,1741,5,64341,0,5,1,1,63621,13,0,0,4568,1
3335,1738,5,93971,0,5,1,1,62023,22,450,3,4580,1
3336,2352,5,76118,0,5,1,1,79154,41,1992,2,3621,1
3337,1734,5,75303,0,5,1,1,74990,15,0,0,4598,1
3338,1991,5,134346,0,5,1,1,100210,18,0,0,4485,1
3339,1726,5,77203,0,5,1,1,66817,16,0,0,4646,1
3340,1707,5,134501,0,5,1,1,59855,32,1193,2,4663,1
3341,1699,5,138332,0,5,1,1,67836,17,0,0,4692,1
3342,1696,5,68023,0,5,1,1,119512,33,500,1,4702,1
3343,1687,5,84305,0,5,1,1,78931,15,0,0,4734,1
3344,1673,5,41370,0,5,1,1,51335,9,0,0,4842,1
3345,2326,5,5154,0,5,1,1,54657,28,0,0,3769,1
3346,2313,5,70789,0,5,1,1,76661,29,150,1,3810,1
3347,1658,5,71264,0,5,1,1,94161,17,1000,2,4903,1
3348,2032,5,53232,888,4,1,1,80696,65,22100,45,3831,1
3349,1655,5,136104,0,4,1,1,68988,51,2069,8,4916,1
3350,2568,5,140398,0,5,1,1,118013,26,1100,4,2972,1
3351,1649,5,533120,0,5,1,1,120983,18,0,0,4827,1
3352,1956,5,640169,0,5,1,1,82561,36,400,2,3895,1
3353,1947,5,145868,0,5,1,1,61068,18,10042,4,3925,1
3354,2471,5,136732,0,5,1,1,87549,20,0,0,3252,1
3355,1857,5,368535,0,5,1,1,146201,21,2600,6,4210,1
3356,2462,5,168886,0,5,1,1,66859,21,200,1,3285,1
3357,1865,5,13034,0,5,1,1,60000,6,0,0,4169,1
3358,2475,5,137076,0,5,1,1,61276,24,1600,4,3225,1
3359,1877,5,197973,0,5,1,1,72345,14,1029,2,4155,1
3360,1827,5,37953,0,5,1,1,62571,28,0,0,4282,1
3361,2439,5,41040,0,5,1,1,66292,14,200,2,3372,1
3362,1894,5,94544,0,5,1,1,111827,8,350,1,4105,1
3363,1895,5,128302,0,5,1,4,132263,32,400,2,4103,1
3364,2508,5,704113,0,5,1,1,98119,23,0,0,3082,1
3365,2432,5,190674,4704,5,1,1,104159,33,4754,15,3396,1
3366,1916,5,67358,0,5,1,1,67027,34,500,1,4379,1
3367,2382,5,108081,0,5,1,5,217006,24,0,0,3567,1
3368,1934,5,82981,0,5,1,3,105325,44,1000,2,3964,1
3369,1756,5,102570,0,5,1,1,70503,20,0,0,4524,1
3370,2380,5,146232,0,5,1,1,83783,19,375,1,3566,1
3371,1749,5,253349,0,5,1,1,68947,18,1000,2,4545,1
3372,1648,5,93700,0,5,1,1,58745,14,0,0,4827,1
3373,3012,5,71263,0,5,1,1,80554,41,0,0,2987,1
3374,2150,5,53518,0,5,1,1,73933,30,400,1,3930,1
3375,2190,5,135488,0,5,1,1,57787,16,0,0,4117,1
3376,2129,5,166681,0,5,1,1,107645,25,0,0,3287,1
3377,2104,5,114949,0,5,1,1,87136,24,600,2,4294,1
3378,1584,5,91237,0,5,1,1,78864,26,0,0,4321,1
3379,3159,5,298505,0,5,1,1,130647,32,600,2,2483,1
3380,1617,5,404142,0,5,1,1,75509,13,0,0,4784,1
3381,1640,5,307260,783,4,1,1,40533,24,250,1,4791,1
3382,3812,6,97768,0,4,1,1,26734,13,0,0,3119,0
3383,394,6,198859,0,3,1,1,17855,14,500,1,8296,0
3384,3814,6,48577,0,4,1,1,34224,16,0,0,2794,0
3385,2269,6,125679,0,3,1,4,68151,27,650,1,3683,0
3386,390,6,67086,0,3,1,1,18157,16,0,0,6974,0
3387,2412,6,100069,0,3,1,1,18745,13,0,0,3454,0
3388,388,6,479989,0,4,1,1,66516,26,1600,6,6980,0
3389,387,6,86853,0,4,1,1,42293,21,500,1,6980,0
3390,3046,6,52562,0,3,1,1,23773,15,600,2,3021,0
3391,384,6,76150,0,4,1,1,36907,17,0,0,6998,0
3392,2428,6,75680,0,3,1,1,23159,14,0,0,3397,0
3393,2410,6,60867,0,4,1,1,41345,18,0,0,3454,0
3394,3175,6,56756,0,3,1,1,10851,14,0,0,2068,0
3395,616,6,427528,0,4,1,1,35098,16,1600,3,6465,0
3396,2396,6,212029,0,4,1,1,43162,19,0,0,3518,0
3397,3808,6,68907,0,4,1,1,33434,10,0,0,3365,0
3398,3807,6,65141,0,4,1,1,31463,26,2550,2,3452,0
3399,611,6,126409,0,4,1,1,28460,13,0,0,6478,0
3400,3073,6,106921,0,4,1,1,26666,13,0,0,2581,0
3401,417,6,68963,0,4,1,1,37723,15,0,0,8296,0
3402,3170,6,89094,0,5,1,1,55865,13,0,0,2404,0
3403,609,6,34540,0,4,1,1,27882,13,0,0,6494,0
3404,3077,6,109133,0,3,1,1,21378,16,0,0,2989,0
3405,2378,6,142244,0,3,1,1,12325,13,0,0,3578,0
3406,608,6,158895,0,4,1,1,41954,15,0,0,6525,0
3407,424,6,131960,2000,3,1,1,16081,8,0,0,8296,0
3408,2222,6,53750,0,3,1,1,23135,14,0,0,3736,0
3409,428,6,190295,0,4,1,1,3501,15,0,0,8296,0
3410,2406,6,48958,0,3,1,1,24430,5,0,0,3483,0
3411,2429,6,59839,0,3,1,1,26962,18,0,0,3404,0
3412,625,6,122928,0,3,1,1,12211,14,0,0,6443,0
3413,376,6,107707,0,3,1,1,19407,25,2211,12,7024,0
3414,2194,6,206155,0,4,1,1,28447,17,0,0,3848,0
3415,324,6,84700,0,3,1,1,13544,17,0,0,7162,0
3416,635,6,67615,0,3,1,1,14168,13,0,0,6413,0
3417,2459,6,64138,0,3,1,1,22089,19,0,0,3257,0
3418,328,6,50325,0,3,1,1,11930,14,0,0,7155,0
3419,634,6,105547,0,3,1,1,24973,26,500,1,6415,0
3420,2456,6,71459,0,4,1,1,36608,28,1020,3,3312,0
3421,3846,6,86500,0,4,1,1,51740,20,0,0,1691,0
3422,3845,6,166638,0,5,1,1,64572,22,0,0,1697,0
3423,2454,6,87402,0,4,1,1,41685,21,0,0,3306,0
3424,2198,6,119531,0,5,1,1,60503,43,250,1,4002,0
3425,3024,6,65207,0,4,1,1,34832,18,1450,4,3115,0
3426,337,6,133002,0,3,1,1,15672,21,150,1,7117,0
3427,2442,6,81087,0,3,1,1,18971,12,0,0,3362,0
3428,2202,6,105160,0,3,1,1,20458,21,0,0,3732,0
3429,2441,6,208825,0,4,1,1,42007,23,0,0,3369,0
3430,341,6,105166,1374,4,1,1,37663,22,0,0,7120,0
3431,627,6,338656,0,4,1,1,52908,16,0,0,6444,0
3432,3176,6,99196,0,4,1,1,28334,16,0,0,2595,0
3433,2205,6,74538,0,3,1,1,18835,21,0,0,2726,0
3434,2436,6,114067,0,4,1,1,42569,23,0,0,3336,0
3435,362,6,224081,0,4,1,1,40108,15,150,2,7059,0
3436,359,6,41279,0,3,1,1,14462,20,1650,6,7064,0
3437,3824,6,89876,0,4,1,1,51620,17,0,0,1739,0
3438,3830,6,126028,0,3,1,1,23974,19,668,1,1716,0
3439,356,6,105423,0,3,1,1,20802,14,0,0,7078,0
3440,353,6,151301,0,4,1,1,37772,14,0,0,7092,0
3441,352,6,197328,0,5,1,1,60447,12,0,0,7092,0
3442,351,6,93045,0,3,1,1,17636,15,0,0,7092,0
3443,2437,6,93371,0,4,1,1,55338,20,0,0,3382,0
3444,344,6,55788,0,3,1,1,24831,12,0,0,7314,0
3445,3831,6,94201,0,3,1,1,21559,13,0,0,1716,0
3446,2377,6,55417,0,4,1,1,37127,31,0,0,3575,0
3447,2371,6,73378,0,3,1,1,13607,14,0,0,3599,0
3448,2267,6,55996,867,3,1,1,12165,14,0,0,3582,0
3449,507,6,86112,0,4,1,1,35528,22,0,0,8105,0
3450,2305,6,104245,0,4,1,1,45589,14,0,0,3810,0
3451,500,6,122904,0,4,1,1,37380,21,1300,4,7956,0
3452,2306,6,252520,0,4,1,1,43392,17,500,1,3818,0
3453,3738,6,93198,0,3,1,1,28923,18,0,0,500,0
3454,556,6,122700,0,3,1,1,18604,13,0,0,6556,0
3455,509,6,217557,0,5,1,1,97584,19,550,2,6679,0
3456,495,6,86345,0,3,1,1,13415,16,350,2,8009,0
3457,570,6,71235,0,4,1,1,41004,14,0,0,6535,0
3458,487,6,1125076,0,3,1,1,23046,14,0,0,8107,0
3459,2316,6,111041,0,3,1,1,10252,12,0,0,3875,0
3460,2322,6,196922,0,4,1,1,40170,18,0,0,3755,0
3461,483,6,153108,0,4,1,1,25802,14,500,1,8137,0
3462,3118,6,175501,1000,3,1,1,34318,36,7974,19,2691,0
3463,2309,6,109649,0,3,1,1,22136,13,0,0,3812,0
3464,479,6,52005,0,3,1,1,11870,15,100,1,8228,0
3465,2301,6,128456,0,5,1,3,70125,28,0,0,3764,0
3466,2293,6,98232,0,5,1,1,56687,14,500,1,3867,0
3467,2270,6,235312,0,5,1,1,56685,16,0,0,3476,0
3468,3136,6,34894,0,3,1,1,13955,17,0,0,2447,0
3469,2279,6,61584,0,4,1,1,27937,14,0,0,3783,0
3470,3133,6,18497,0,3,1,1,14138,12,0,0,2643,0
3471,3132,6,63364,0,3,1,1,15415,11,0,0,2560,0
3472,2265,6,124979,0,3,1,1,14267,14,0,0,3720,0
3473,512,6,160703,0,4,1,1,32560,12,0,0,6666,0
